source,station,comp,lat,lon,dist,max_amp,max_amp_anti,max_amp_causal,snr,snr_anticausal,snr_causal,noise,noise_anticausal,noise_causal
SVD,NO.B4019,EE,34.11611,-117.64833,50.7666229233644,1.5000988897451035e-11,1.5000988897451035e-11,6.608798306927455e-12,6.540518410814777,5.718519090205925,3.6783003341425378,2.512770452806301e-10,2.143678502894494e-10,1.3109759054705792e-10
SVD,NO.B4020,EE,34.11389,-117.64611,50.55789473026995,1.509561854180037e-11,1.509561854180037e-11,6.463976730882462e-12,7.285944321107145,6.330312579139125,4.050394952732908,2.269919179855791e-10,1.948286626797497e-10,1.1647799375501008e-10
SVD,NO.B4021,EE,34.11194,-117.64722,50.657823959675774,2.4998925872519022e-11,2.4998925872519022e-11,1.1884537205958845e-11,8.810477498819653,7.133812324941474,7.164972183764179,3.1086205738030197e-10,2.8632435721126643e-10,1.2105197720925207e-10
SVD,NO.B4022,EE,34.10944,-117.6475,50.681840785958826,1.68209521765082e-11,1.68209521765082e-11,7.256921710271106e-12,6.881938409294857,5.991846075898784,3.8330412851638025,2.6778408464498404e-10,2.2939324233810449e-10,1.3815591322402256e-10
SVD,NO.B4023,EE,34.10583,-117.64722,50.65606068071183,2.0998767594989956e-11,2.0998767594989956e-11,7.379843710923073e-12,7.086464619363683,6.184183928563889,3.1946866445463034,3.2464546497308563e-10,2.7744037984841803e-10,1.6858681311762345e-10
SVD,NO.B4024,EE,34.10333,-117.6475,50.68378847939806,1.461195047725548e-11,1.461195047725548e-11,8.32456557872049e-12,6.3874302354882975,5.727755344714427,4.365898295805997,2.506265791865065e-10,2.0845647599860442e-10,1.3913870708387894e-10
SVD,NO.B4025,EE,34.10139,-117.64722,50.66046789960348,1.0773663344807571e-11,1.0773663344807571e-11,5.9338586901521704e-12,4.901581786997487,4.534492905227421,3.039241362766981,2.4080865375774463e-10,1.9413013803263971e-10,1.4248612996374622e-10
SVD,NO.B4027,EE,34.09583,-117.64611,50.57033971612768,1.9782712154135792e-11,1.9782712154135792e-11,6.9013344879428835e-12,7.953014155570156,6.793456515458375,3.7899731474976206,2.7252039104407087e-10,2.379148027234108e-10,1.329056438978188e-10
SVD,NO.B4029,EE,34.08917,-117.64722,50.6973060988034,1.8944035529759304e-11,1.8944035529759304e-11,6.106730446623453e-12,8.676299891248187,7.128282738623582,4.442198113380881,2.392119377679632e-10,2.1716018312444479e-10,1.0031852289613071e-10
SVD,NO.B4030,EE,34.08639,-117.64694,50.684928520303096,9.571613808041368e-12,9.571613808041368e-12,4.634583417281272e-12,6.374650503189748,5.643378540841812,3.816260547077303,1.6450295589423576e-10,1.3859169702134953e-10,8.862033634941431e-11
SVD,NO.B4031,EE,34.08417,-117.64694,50.697007068059364,1.7042566586041998e-11,1.7042566586041998e-11,8.067366828221581e-12,7.4572302046028565,6.0495557001460725,5.9775451162313695,2.5038159385641406e-10,2.3019860335450145e-10,9.848627089962936e-11
SVD,NO.B4032,EE,34.08139,-117.64722,50.73961483690526,1.7486330837872863e-11,1.7486330837872863e-11,7.089885241633775e-12,7.6932701287439915,6.275430381525037,5.1325578640220275,2.490190810046767e-10,2.2770873931088325e-10,1.0079301933101287e-10
SVD,NO.B4033,EE,34.07889,-117.64667,50.70565393159691,1.925367453374661e-11,1.925367453374661e-11,8.126838657188617e-12,7.795249208854744,6.40497169254425,5.223750385230765,2.706004722476954e-10,2.456335935785654e-10,1.1352864522381969e-10
SVD,NO.B4034,EE,34.07611,-117.64778,50.82822956565644,2.0362467052181145e-11,2.0362467052181145e-11,7.823086642429667e-12,8.041769691733041,6.596748430873578,4.945554047436481,2.7741112134817505e-10,2.522648994421921e-10,1.1540949162470389e-10
SVD,NO.B4035,EE,34.07306,-117.64722,50.80112892855677,2.4839789584239395e-11,2.4839789584239395e-11,7.843987533871251e-12,9.593233304070862,7.801472789866896,5.0640406890926215,2.8367956637023407e-10,2.60192910884241e-10,1.1302099584408839e-10
SVD,NO.B4036,EE,34.07139,-117.6475,50.84123894073552,1.4139534318788154e-11,1.4139534318788154e-11,6.5577964706209856e-12,7.6102768187109975,6.419369263226966,5.034833754285146,2.035547172733997e-10,1.8001160716336454e-10,9.502812326209655e-11
SVD,NO.B4037,EE,34.06806,-117.64806,50.92333230054562,2.4146922052622376e-11,2.4146922052622376e-11,7.626983813181352e-12,9.153240931127193,7.369070267432399,5.12029829588202,2.890228143073982e-10,2.6781655612545054e-10,1.0866682775931306e-10
SVD,NO.B4038,EE,34.06611,-117.64583,50.73745542770537,1.6627561750351805e-11,1.6627561750351805e-11,5.318004111725503e-12,7.429571521463986,6.455715368233256,3.0848236841276124,2.4519407094788275e-10,2.10462577577784e-10,1.257999835743654e-10
SVD,NO.B4039,EE,34.06167,-117.64694,50.88654856848827,9.131015646145038e-12,9.131015646145038e-12,3.151428810949221e-12,5.44333929269089,5.124430597806975,2.050850539868312,1.8378032470008818e-10,1.456227382616353e-10,1.1211255883286716e-10
SVD,NO.B4040,EE,34.05889,-117.64722,50.9441135201888,1.3619825909372614e-11,1.3619825909372614e-11,4.369796443388547e-12,7.4861208227062335,6.4883064265422234,3.141767460279567,1.9932433161063524e-10,1.715651981211843e-10,1.014670979464046e-10
SVD,NO.B4041,EE,34.05806,-117.64694,50.928280773836725,1.2632137410090152e-11,1.2632137410090152e-11,4.869999548657514e-12,7.186471979489675,6.332181746235596,3.466816874359663,1.9257794506158666e-10,1.6304665755788304e-10,1.0247952177555236e-10
SVD,NO.B4042,EE,34.05611,-117.64667,50.92734821189658,1.76730342229245e-11,1.76730342229245e-11,3.430545247959086e-12,8.991006945315881,7.440682475510223,2.68454312462838,2.1535141665431597e-10,1.9412728424686212e-10,9.32246221014534e-11
SVD,NO.B4043,EE,34.05139,-117.6475,51.064882359678606,1.7372821781477802e-11,1.7372821781477802e-11,4.604790950771578e-12,8.268998554748368,6.922358411037543,3.2176927686715286,2.3017809766186857e-10,2.0514996060002732e-10,1.0438127374698942e-10
SVD,NO.B4044,EE,34.04944,-117.64722,51.066144177125054,2.0149549287946228e-11,2.0149549287946228e-11,3.778385131940642e-12,9.820906404178306,8.107180816071073,2.8653982596439405,2.2478098478966277e-10,2.0316545063979926e-10,9.617843203825842e-11
SVD,NO.B4046,EE,34.04389,-117.64694,51.12208555198976,1.3616044266652598e-11,1.3616044266652598e-11,3.951211656195024e-12,7.590855243105186,6.356717652150346,3.230519493996829,1.9651982868308982e-10,1.7510877532626038e-10,8.920179297171232e-11
SVD,NO.B4047,EE,34.04222,-117.6475,51.19924609318663,1.0653679806742582e-11,1.0653679806742582e-11,3.6773704860772526e-12,6.727758912458316,5.884319648370969,2.9635444043409747,1.7349084133718423e-10,1.4802246388037689e-10,9.048990117502925e-11
SVD,NO.B4048,EE,34.03972,-117.64722,51.21374509484577,1.0793083086616195e-11,1.0793083086616195e-11,3.059093968236454e-12,6.946162967768597,5.979976722840086,2.627994137811837,1.7023428106979742e-10,1.475596840285617e-10,8.488727879218313e-11
SVD,NO.B4049,EE,34.03667,-117.6475,51.29019624538289,9.278830643186923e-12,9.278830643186923e-12,2.383725355269535e-12,7.295147733418985,6.324240437614119,2.4513415854434744,1.3935035171203187e-10,1.1996152689212443e-10,7.090664699431988e-11
SVD,NO.B4050,EE,34.03361,-117.64722,51.317905650084725,3.0428637262611636e-12,3.0428637262611636e-12,3.025992525322544e-12,2.340779638981688,2.347132301322813,2.3197300293818772,1.4241872431196563e-10,1.0599805469710721e-10,9.511837590642903e-11
SVD,NO.B4051,EE,34.02833,-117.64778,51.465898118553234,3.0402986472871464e-12,3.0402986472871464e-12,2.988142436151124e-12,2.8374858027216088,2.810142743023134,2.8234949744941975,1.1738918808596507e-10,8.847189869199473e-11,7.715532788677333e-11
SVD,NO.B4052,EE,34.02806,-117.64667,51.370040266017305,6.6348517990487536e-12,6.6348517990487536e-12,3.1292341924711252e-12,5.032496571659272,4.769635763283093,2.562787236731426,1.4444171868163748e-10,1.1374418479542804e-10,8.902623501490341e-11
SVD,NO.B4053,EE,34.02611,-117.6475,51.48313543855194,6.62851602289603e-12,6.62851602289603e-12,3.955547668101218e-12,5.04444922122253,4.521264311354632,3.6183273528354656,1.4396283367527175e-10,1.1988927366955633e-10,7.969855418262106e-11
SVD,NO.B4054,EE,34.02278,-117.6475,51.5493473452858,1.023800856195706e-11,1.023800856195706e-11,4.572398280104676e-12,6.059184403395264,5.161690727683797,3.7366605646166255,1.8511727944003841e-10,1.6220830259058872e-10,8.920131006863789e-11
SVD,NO.B4055,EE,34.02361,-117.6475,51.53260433351618,9.89997190191146e-12,9.89997190191146e-12,4.9918669632600466e-12,6.235787902574311,5.501168423258221,3.9255523435838726,1.7393523844985623e-10,1.4717342610308417e-10,9.270086204393339e-11
SVD,NO.B4056,EE,34.0175,-117.64583,51.508249783179174,1.3028425547237184e-11,1.3028425547237184e-11,6.461711344746528e-12,6.754493205335158,5.700221169882405,4.778070108421344,2.1132186414101275e-10,1.8691745225901725e-10,9.858395561667564e-11
SVD,NO.B4057,EE,34.01694,-117.65056,51.94889153894544,1.0474297446477012e-11,1.0474297446477012e-11,8.222988766250134e-12,3.610318633376032,3.466781564791266,2.998334952581125,3.1785153875918915e-10,2.4719615797172123e-10,1.9980905929312656e-10
SVD,NO.B4058,EE,34.01194,-117.64917,51.933538828859014,1.3089625949862574e-11,1.3089625949862574e-11,9.931866480515668e-12,4.439696865824478,4.134117680546631,3.7500880941516335,3.2301212610034234e-10,2.590330984052914e-10,1.92973281928919e-10
SVD,NO.B4059,EE,34.00987,-117.65063,52.11289062951462,2.953996525383614e-11,2.953996525383614e-11,2.2659803259388003e-11,3.3187169212225767,3.2382962065045975,2.6303634870622585,9.751802050132363e-10,7.464567787858069e-10,6.275178958837545e-10
SVD,NO.B4060,EE,34.00731,-117.65053,52.163741486029565,1.3279313789445991e-11,1.3279313789445991e-11,1.1488847603078194e-11,2.4772930464688585,2.515237037963178,2.103692319439714,5.872775432448286e-10,4.320528478917402e-10,3.977753755932088e-10
SVD,NO.B4061,EE,34.00491,-117.64701,51.903942699854845,2.2728150212806553e-11,2.2728150212806553e-11,1.0013298993645197e-11,6.459335638734131,5.815326511199833,3.388068125897445,3.854976337333408e-10,3.197429258263294e-10,2.15343648613149e-10
SVD,NO.B4062,EE,34.00186,-117.64574,51.86501573380753,1.428296772646861e-11,1.428296772646861e-11,6.348154631087698e-12,7.791128789266615,6.4752600131480085,5.24587548239571,2.0084603059129774e-10,1.80456167538877e-10,8.817425702245103e-11
SVD,NO.B4063,EE,33.99902,-117.64553,51.91835058710781,1.4987070605622537e-11,1.4987070605622537e-11,7.279042396658361e-12,6.985994177552981,5.772194784733373,5.272039946875175,2.350356500822717e-10,2.1241584146159017e-10,1.0060450837691451e-10
SVD,NO.B4064,EE,33.99766,-117.64634,52.02632367085098,1.4899313850706943e-11,1.4899313850706943e-11,7.340246150268876e-12,4.985468831766142,4.519214688405806,2.88170885698573,3.2742094692206584e-10,2.697606963448339e-10,1.8556304370992777e-10
SVD,NO.B4065,EE,33.99396,-117.64552,52.050624649461724,9.436586241488369e-12,9.436586241488369e-12,6.561767988496777e-12,4.763559316640479,4.515436676601538,3.5765427476296483,2.170342613663429e-10,1.709979273853685e-10,1.336547022619941e-10
SVD,NO.B4066,EE,33.99234,-117.64534,52.07834571344927,9.693832596775505e-12,9.693832596775505e-12,5.184378674361429e-12,5.294620787351507,4.910197139922157,3.1759560664064823,2.0058828645426322e-10,1.615370266477741e-10,1.1891782744590436e-10
SVD,NO.B4067,EE,33.98776,-117.65055,52.67112219098593,1.139173102913197e-11,1.1151010322585524e-11,1.139173102913197e-11,1.7014865569590492,1.6882492975372365,1.6732776567320677,7.335101631096174e-10,5.407698614095856e-10,4.955856297111075e-10
SVD,NO.B4068,EE,33.98559,-117.65055,52.73243953147853,2.2937699605143364e-11,2.2937699605143364e-11,1.4188753275137566e-11,3.4005822685391736,3.2788388681927354,2.2118199096717768,7.389949653030639e-10,5.727921649192807e-10,4.669290037579162e-10
SVD,NO.B4069,EE,33.98286,-117.64759,52.547143367650506,2.31448812321224e-11,2.31448812321224e-11,2.290944346487824e-11,2.1501756456853074,2.151615592560956,2.1263130943427573,1.1793062420501716e-9,8.806279965614324e-10,7.843835440718373e-10
SVD,NO.B4070,EE,33.98087,-117.64755,52.60218064873818,1.1247692324502039e-11,1.1247692324502039e-11,3.755294811684273e-12,4.3262488328986315,4.100844212150603,1.5599515060915448,2.8483794879409856e-10,2.2453980055559408e-10,1.7525562769761074e-10
SVD,NO.B4071,EE,33.97757,-117.65032,52.94748617630664,1.4463214798251947e-11,1.4463214798251947e-11,1.3721756982599238e-11,2.2832877153163302,2.2034958747814426,2.274844200191993,6.939834576951096e-10,5.375473846150022e-10,4.389257896820725e-10
SVD,NO.B4072,EE,33.97512,-117.65031,53.02133381293632,1.1936599153573403e-11,1.1936599153573403e-11,8.246940915476466e-12,2.512482100461815,2.4967242758519212,1.7497898581583802,5.20503487104867e-10,3.9156840023259784e-10,3.4292574710512843e-10
SVD,NO.B4073,EE,33.97203,-117.6503,53.11653991831838,1.863048406926758e-11,1.863048406926758e-11,1.7671600777326187e-11,1.8237271448387555,1.8348191759744035,1.7166421416364013,1.1192038134469346e-9,8.316876445519787e-10,7.489411445058567e-10
SVD,NO.B4074,EE,33.96962,-117.65028,53.191129340823146,1.8441627484567668e-11,1.8441627484567668e-11,1.201681145432367e-11,2.1403596837301504,2.1972557438710356,1.3514538653727004,9.439686587738137e-10,6.875115401172672e-10,6.468421066634548e-10
SVD,NO.B4075,EE,33.96771,-117.64753,53.009466742147005,1.0697089997752366e-11,1.0697089997752366e-11,6.994634510115451e-12,4.012178326485252,3.8426601680030634,2.7872808898693733,2.920992687423378e-10,2.2799777834683813e-10,1.8258969266832824e-10
SVD,NO.B4076,EE,33.96525,-117.64742,53.080330799733716,9.269400122913436e-12,9.269400122913436e-12,4.797170942336444e-12,5.590986666090251,5.0481928459826655,3.4268049112010277,1.8163910884908423e-10,1.5039911953765732e-10,1.0184729110676894e-10
SVD,NO.B4077,EE,33.9614,-117.64745,53.21165278274662,1.1883815698696752e-11,1.1883815698696752e-11,1.0383191768152837e-11,3.4812112276994727,3.4020914051304065,3.1363254500859323,3.7399899548250057e-10,2.8613544042799427e-10,2.4083554212988834e-10
SVD,NO.B4079,EE,33.95631,-117.64664,53.315473779719404,2.8685734992737038e-11,2.8685734992737038e-11,7.63578568241695e-12,8.55433212748485,7.193123336546428,3.3055246069947652,3.67391177287942e-10,3.267227754708664e-10,1.6801340761270763e-10
SVD,NO.B4080,EE,33.95363,-117.64605,53.35817678572025,1.643631934797464e-11,1.643631934797464e-11,8.706787249187508e-12,6.367788380453693,5.535947447063992,4.390661333037537,2.827897169264777e-10,2.432429315746524e-10,1.4423210543539308e-10
SVD,NO.B4081,EE,33.95088,-117.64589,53.4426636963161,2.0488292042539913e-11,2.0488292042539913e-11,5.885820483942321e-12,7.19946699534859,6.183785119450234,2.7917404337639695,3.1178352388483167e-10,2.7148482157200536e-10,1.5331326564280025e-10
SVD,NO.B4082,EE,33.94849,-117.64709,53.63426252542081,1.8908766119199826e-11,1.8908766119199826e-11,9.688857423245218e-12,6.168204730363317,5.308197603027373,4.241927064974386,3.3585314651507407e-10,2.9192534024975697e-10,1.6606303545382842e-10
SVD,NO.B4083,EE,33.94543,-117.64702,53.74087561764468,3.039408666838841e-11,3.039408666838841e-11,1.0228461703278492e-11,8.52525109448502,7.130026279798327,4.258288529367933,3.9059914634516405e-10,3.4939793968983594e-10,1.746103458162448e-10
SVD,NO.B4084,EE,33.94323,-117.64642,53.770913766538435,2.5407454728554236e-11,2.5407454728554236e-11,8.050850257707385e-12,7.970886209932384,6.574358627086672,3.9802045375144393,3.4922217398738517e-10,3.1675991776176575e-10,1.470349662632495e-10
SVD,NO.B4085,EE,33.94021,-117.64714,53.947969019434964,4.6054156388423155e-11,4.6054156388423155e-11,1.5676268130349472e-11,9.856786313852986,7.904341060868543,6.187254156821879,5.118983189513568e-10,4.776285576360727e-10,1.8414898825600363e-10
SVD,NO.B4086,EE,33.93687,-117.6467,54.03856762051147,2.3923928024473627e-11,2.3923928024473627e-11,1.0521835878935424e-11,6.531958330119112,5.511472423829601,4.124667066096323,4.0126850804616293e-10,3.558893019674391e-10,1.8536240259211814e-10
SVD,NO.B4087,EE,33.9345,-117.6471,54.16588066690189,1.3643784548381209e-11,1.3643784548381209e-11,7.834518838633234e-12,5.03772618800017,4.3419725856410105,3.8678993547883347,2.967205173109066e-10,2.5765220994962393e-10,1.4716794522356732e-10
SVD,NO.B4088,EE,33.93237,-117.65187,54.66206418253586,2.987226009509907e-11,2.987226009509907e-11,1.0869453139078327e-11,7.762060554561678,6.525375318733092,4.1176420491427095,4.216362903495984e-10,3.7555301289165207e-10,1.9166923552770124e-10
SVD,NO.B4089,EE,33.92878,-117.65048,54.68523785747992,3.620255733019047e-11,3.620255733019047e-11,1.3443944412141552e-11,8.97001055334914,7.433342795662414,5.153186268242267,4.4217627815872417e-10,3.9954546516715784e-10,1.8942883157180903e-10
SVD,NO.B4090,EE,33.9268,-117.65257,54.94518363708552,3.194510794206189e-11,3.194510794206189e-11,1.0186044158138157e-11,8.724559776163286,7.31659588765343,4.0977922610561395,4.011510993826882e-10,3.5828861175786367e-10,1.8042027386234125e-10
SVD,NO.B4091,EE,33.92513,-117.65179,54.94605747654898,3.960461727689031e-11,3.960461727689031e-11,1.459378875906001e-11,7.266308369739008,6.515367601470768,3.226805398422366,5.971414943453335e-10,4.988216163895553e-10,3.2826050522639674e-10
SVD,NO.B4092,EE,33.9221,-117.65205,55.093123099596355,3.1732143492047056e-11,3.1732143492047056e-11,6.655611529439271e-12,9.72047170606309,7.913852750175247,3.448707540852237,3.5764901282816105e-10,3.2908856865325994e-10,1.4004831437295735e-10
SVD,NO.B4093,EE,33.9186,-117.65212,55.245368012788596,2.983690746386184e-11,2.983690746386184e-11,8.830597762618014e-12,6.833301500943273,6.067759639165809,2.495421390574615,4.78376244064196e-10,4.0363988839182305e-10,2.5674631717709976e-10
SVD,NO.B4094,EE,33.9163,-117.65136,55.277844866807385,1.5526036072290855e-11,1.5526036072290855e-11,9.046869016306904e-12,6.203264951988947,5.585130916036241,4.316640486692434,2.7421154450288294e-10,2.2818897938683825e-10,1.5205841254284372e-10
SVD,NO.B4095,EE,33.91415,-117.64978,55.23522717250342,1.5588125389562223e-11,1.5588125389562223e-11,6.053049531560542e-12,5.431971106604353,5.037934120661076,2.3698595194417593,3.1439940613920695e-10,2.5396642748426156e-10,1.8533224298963013e-10
SVD,NO.B4096,EE,33.91019,-117.6489,55.3326946961547,3.517335958632347e-11,3.517335958632347e-11,7.601677685781732e-12,8.285377586648789,7.018973945149069,2.541431449762302,4.651005217461184e-10,4.113776455358266e-10,2.169952259426723e-10
SVD,NO.B4003,EN,34.15833,-117.64694,50.94038226570433,1.9095293604395778e-11,1.9095293604395778e-11,8.226538994676058e-12,6.909221850614297,5.836886645923323,4.223826951909617,3.0279044092431813e-10,2.6738285015464414e-10,1.4208610966003013e-10
SVD,NO.B4004,EN,34.15667,-117.64889,51.09920551084327,1.8186196221884606e-11,1.8186196221884606e-11,8.792509485161017e-12,6.695873711931383,6.042913651238403,3.830915876293016,2.9756361587673796e-10,2.4600808066124305e-10,1.6740409117763585e-10
SVD,NO.B4005,EN,34.15361,-117.64806,50.98808338662818,2.4174867503733313e-11,2.4174867503733313e-11,1.264156488199017e-11,6.9279241009086485,5.908835969553638,4.9776251674452,3.8230158840713734e-10,3.3441353252363044e-10,1.8526222972772145e-10
SVD,NO.B4006,EN,34.15083,-117.64778,50.93250097838753,2.0918913148264338e-11,2.0918913148264338e-11,1.465623259548003e-11,6.841479415925969,5.927750665144373,6.275489139825605,3.349918100161643e-10,2.884280098928322e-10,1.7037839031745245e-10
SVD,NO.B4007,EN,34.14889,-117.64833,50.96325659734187,1.900080333342575e-11,1.900080333342575e-11,1.570731679904911e-11,5.894582868887113,5.217590777528822,6.029239970914637,3.531538060025764e-10,2.976621676508896e-10,1.900390608361319e-10
